Frame,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,class
49459,-0.497457974,0.009612643,-0.077598286,-0.14477867,-0.45455426,-0.058160199,0
49460,-0.32920373,0.341166796,0.043066101,0.081432764,-0.338160034,0.01655887,0
49461,-0.150298265,0.363440059,-0.05154825,-0.103090231,-0.61627372,-0.066115862,0
49462,-0.332592982,0.249210042,-0.032710023,-0.097286528,-0.387736644,0.020343351,0
49463,-0.330667715,-0.215284918,-0.169561799,-0.042980148,-0.276663841,-0.055805489,0
49464,-0.380671422,0.022013565,0.016777858,-0.288289623,-0.037457002,0.020616503,0
49465,-0.193361521,0.004694972,0.050148811,-0.106386836,-0.124151876,0.003917156,0
49466,-0.410911979,0.036210164,-0.064436359,0.048696409,0.120406066,-0.070812106,0
49467,-0.143545286,0.107493244,0.059752346,-0.006397401,0.072867627,0.039161681,0
49468,0.068688494,-0.063581396,0.001055302,0.076784369,0.001497724,-0.076057629,0
49469,0.259505543,-0.235315006,-0.019174302,0.356588657,0.022479323,-0.161256766,0
49470,0.199997205,-0.048572113,-0.037953714,0.165602744,0.183610455,0.056120178,0
49471,0.29824706,-0.27493174,-0.099108722,-0.207475465,0.126241252,-0.016586924,0
49472,0.18108039,-0.303138738,-0.014185679,-0.242625228,0.248742973,0.00736479,0
49473,0.405433102,0.116908692,0.058702124,-0.139373119,0.117856665,-0.070576474,0
49474,-0.006033638,-0.017776002,-0.039262084,0.24916615,-0.054598458,-0.113356036,0
49475,-0.236514301,-0.008432836,-0.077128492,0.067739972,-0.364967813,-0.07910127,0
49476,-0.107991532,-0.065440399,-0.106302692,0.156970616,-0.23308176,-0.164065569,0
49477,-0.205572952,-0.009114607,0.021861791,-0.119524514,-0.103820207,0.08939093,0
49478,0.106103204,0.089338456,0.07558967,-0.046974762,0.167748471,0.116789544,0
49479,0.632041491,0.019698188,0.016640486,0.008402514,0.169850528,-0.006172522,0
49480,0.255547381,-0.173600999,0.016043314,0.014888455,0.116599468,0.016629616,0
49481,-0.146977388,-0.0708417,-0.045413974,0.06278654,0.108040757,-0.050127881,0
49482,-0.499407998,0.073711894,0.032935522,-0.407124169,-0.149681068,0.038183384,0
49483,-0.407824811,0.018569859,-0.004137873,-0.080457397,0.001373047,-0.000903857,0
49484,-0.009001836,0.093394912,-0.083512246,0.310870119,0.316451867,-0.050794579,0
49485,0.221677213,-0.145091916,-0.023452146,0.138445362,-0.04459443,-0.007394537,0
49486,0.222250599,-0.081879967,0.019308916,-0.209889295,-0.11871317,0.014145824,0
49487,0.093960682,-0.15887748,-0.031876563,0.019181051,0.072584058,0.00712968,0
49488,-0.198273804,-0.197520653,-0.113011076,0.037924242,-0.010673933,-0.027778908,0
49489,-0.10592095,0.12161655,0.026818832,-0.019619941,0.170769225,0.096134827,0
49490,0.206181231,-0.125616483,0.027412842,0.149453215,0.020236481,-0.070994176,0
49491,0.013504772,0.015162872,-0.006561926,-0.097990059,0.093852023,-0.001673396,0
49492,0.015352629,0.058190106,0.015063328,-0.021381489,-0.158444402,-0.006897217,0
49493,0.019477778,0.238020354,0.057279708,-0.149393274,-0.046998076,0.031418389,0
49494,0.038917796,0.106127591,0.088199247,-0.32105575,-0.186537594,0.042155372,0
49495,-0.317361354,0.118379589,-0.028529813,0.240856864,0.167236983,-0.028442093,0
49496,-0.094745708,0.21770982,-0.004531583,0.274158449,0.056025934,-0.020703246,0
49497,-0.079462846,0.207747493,0.146296097,0.22556543,0.057564693,0.103811217,0
49498,-0.149539725,-0.110936816,0.090666665,0.076669286,0.125175368,0.123624893,0
49499,0.140116979,-0.016639615,-0.031018084,-0.420145346,-0.012302097,0.118273707,0
49500,0.312217867,-0.307563997,-0.087950927,-0.482510053,-0.3717212,0.027881102,0
49501,0.284582763,-0.439698602,-0.115373766,-0.110436802,-0.040235286,-0.014678389,0
49502,0.162993189,-0.448075352,-0.025504919,0.001671602,0.569845221,0.008986563,0
49503,-0.07186218,0.037017219,0.139537309,0.169989338,0.553980726,0.082079846,0
49504,0.360075977,0.446684285,0.179471835,0.219704565,0.362887605,0.036112233,0
49505,0.045372555,0.201193749,0.128258259,0.407011993,0.431923195,0.075618866,0
49506,0.20708488,0.250269586,-0.015142939,0.408397179,0.170429804,-0.10232778,0
49507,0.096070818,-0.045332224,-0.069513191,-0.069675379,-0.255858265,-0.041407782,0
49508,-0.116764386,-0.374692153,-0.066198291,-0.127772189,0.09207286,0.018211354,0
49509,0.443406521,-0.415152386,-0.076094849,0.095441616,-0.064371657,0.009549595,0
49510,0.953769085,0.132496659,0.130463747,0.143778195,-0.016375935,-0.024668449,0
49511,0.163734345,0.331848754,0.023081467,0.191679304,-0.235551282,-0.12445785,0
49512,-0.405013871,0.215433819,-0.021005532,-0.23650138,-0.547568798,-0.087452908,0
49513,-0.860408848,0.372332044,-0.070194944,-0.14090728,-0.167666646,0.007869844,0
49514,-0.540115863,0.283464442,-0.071957511,0.101122652,-0.20101429,0.066892371,0
49515,-0.413767283,0.288835121,-0.014924985,-0.039913883,-0.226309236,0.019401088,0
49516,-0.084732105,0.181701776,0.028133176,0.062968057,-0.156236707,0.019626929,0
49517,-0.005956605,0.172054219,-0.076263788,-0.030471791,-0.204991352,-0.070151793,0
49518,0.063823792,0.055462338,0.001609874,-0.172236264,-0.382836136,-0.01697419,0
49519,-0.247720557,-0.255600585,-0.167478217,-0.151126823,-0.23442539,-0.010377706,0
49520,0.296581811,0.074267464,0.099346597,-0.182165275,0.030961782,0.00559848,0
49521,-0.204923108,-0.098749226,0.039255199,-0.279571044,-0.002529946,-0.032730028,0
49522,-0.358914974,-0.08446096,0.034084719,0.149538548,0.233764272,-0.000187702,0
49523,0.067409676,-0.087207049,-0.049048454,0.354572714,0.189357056,-0.142061407,0
49524,-0.073740786,-0.23839278,-0.054243607,0.166635082,-0.172067381,-0.121215266,0
49525,-0.202170117,-0.131882656,-0.09679385,-0.075887426,-0.075310339,-0.12233638,0
49526,-0.067661145,0.0978638,-0.027354197,-0.235665773,-0.277040809,-0.033360526,0
49527,-0.017484916,0.072174812,0.066526969,-0.123919082,0.066574006,0.049262444,0
49528,-0.114369272,0.056425378,0.03246089,-0.385466419,0.029080608,0.073257486,0
49529,0.142228252,-0.166605014,0.031607507,-0.037769803,-0.041392709,0.086857244,0
49530,0.172775538,-0.105774974,-0.094770306,0.302442025,-0.0051828,-0.153049984,0
49531,-0.1999357,-0.252698842,-0.087839408,0.043007459,-0.267291006,-0.062315715,0
49532,-0.046900617,0.110316231,0.067041209,-0.213871178,-0.045345318,0.110369884,0
49533,0.083501556,0.055480326,0.054160521,-0.195408159,0.044151889,0.133155424,0
49534,0.250402455,-0.110645737,-0.00179076,0.180027656,0.217669204,0.001999434,0
49535,0.290854327,-0.310518065,-0.097533972,0.194449753,0.193121274,-0.093033796,0
49536,0.34433383,0.071746431,0.023465209,-0.158667112,0.030151754,-0.036138552,0
49537,-0.032675407,0.092319274,0.116383804,-0.123523163,0.102488681,0.080938649,0
49538,-0.128811648,0.13686028,-0.014588818,0.226525933,0.311174631,-0.011923151,0
49539,0.07463012,-0.051366035,-0.013824364,0.214250962,0.322572832,0.021053495,0
49540,0.153426882,0.042955047,0.023899883,0.038144855,0.130163848,0.018151985,0
49541,0.125948776,-0.107584517,-0.007865173,0.176454517,-0.020547117,-0.000439669,0
49542,-0.057004128,0.007522018,-0.031578736,0.055917252,-0.331908919,-0.019357486,0
49543,-0.111063539,0.004836111,-0.080123623,-0.129733656,-0.308314348,-0.076785832,0
49544,0.018531278,0.092116364,0.02057865,-0.174765103,0.018927844,0.013696767,0
49545,0.057351874,0.072990323,0.018406586,0.250343569,0.146173523,-0.039918063,0
49546,-0.254806222,-0.017031707,-0.026330474,0.267042817,0.036607221,-0.04533143,0
49547,-0.199931561,-0.251666117,-0.146377096,0.135851374,-0.071226214,-0.060911768,0
49548,0.445078126,-0.315477933,-0.181037615,0.065076848,-0.017669838,-0.141018288,0
49549,0.251022829,-0.436119371,0.077677793,-0.465783761,-0.108938599,0.064803269,0
49550,0.054586154,0.17142771,0.44078232,-0.510239281,0.03490035,0.315622145,0
49551,-0.524374428,-0.096933159,0.289837111,-0.334085181,0.39379494,0.363954136,0
49552,-0.048867849,-0.092040256,-0.003815566,0.140096933,0.672048328,0.120288487,0
49553,0.900435065,0.166011118,-0.09708713,0.447378623,0.575812157,-0.070447382,0
49554,0.796466306,0.012273296,-0.043001591,-0.070507689,0.381076999,-0.001323325,0
49555,0.480862364,0.093685261,0.131761021,-0.446254756,0.151749417,0.135775614,0
49556,0.170895018,-0.437064128,0.029115293,-0.585722723,0.121165714,0.130947096,0
49557,0.083247876,-0.173325037,0.021729647,0.17090477,0.335950834,0.002973383,0
49558,0.131508451,-0.186372904,-0.068365434,0.474827626,0.273306369,-0.199943645,0
49559,-0.249329405,0.199539101,-0.031538685,0.456838241,-0.163949367,-0.096237072,0
49560,-0.244765757,0.599682116,0.058476412,0.583273295,-0.174644616,-0.08690856,0
49561,-0.381675718,0.229645733,0.018252969,0.653606886,-0.246166241,-0.143977017,0
49562,-0.381159052,-0.260675504,-0.107310708,0.17239041,-0.57180688,-0.062467792,0
49563,0.013384426,-0.337417942,-0.058315389,-0.041741995,-0.536746129,0.065234387,0
49564,0.509366037,-0.021910063,-0.134648829,-0.294736397,-0.501796129,-0.058249767,0
49565,0.472401544,0.590276066,0.049291496,-0.395899114,-0.382266273,-0.032862857,0
49566,-0.357038343,0.527213228,-0.012581736,-0.231069035,-0.526338715,-0.096298683,0
49567,-0.920630094,0.473609379,0.000359422,0.026439457,-0.394109783,-0.032971125,0
49568,-0.995242396,0.204148747,-0.154235808,0.079170367,-0.216002794,-0.06431063,0
49569,-0.685238903,0.139556489,-0.075271674,0.083492375,0.071127243,0.017689234,0
49570,-0.077628989,-0.020277985,0.039393662,-0.176304106,0.070465062,0.076681403,0
49571,0.196656425,0.04945599,0.050924041,-0.170458225,0.065967776,0.023059244,0
49572,0.080430091,-0.191062323,-0.000496598,-0.101556646,0.022234308,0.028626088,0
49573,0.106640968,-0.274359468,-0.068748454,-0.448281893,-0.165571957,-0.082349944,0
49574,-0.288507488,-0.094629522,0.049220671,-0.224898738,-0.086093034,0.096790625,0
49575,0.20910814,-0.367704257,-0.083300126,0.531349031,0.247861232,-0.07632881,0
49576,0.356139638,-0.118363751,0.018544785,0.359714552,0.30825894,-0.091006764,0
49577,0.225932376,0.017448194,0.09286176,-0.15194984,0.209774161,-0.088078439,0
49578,-0.277922396,-0.300546623,-0.112355858,-0.300869841,-0.149061872,-0.040153001,0
49579,0.369279989,-0.211137441,-0.108443649,0.209562681,0.029473293,-0.049075965,0
49580,0.192466104,-0.351673895,-0.072666048,0.121047716,-0.224221144,-0.021163787,0
49581,-0.239043543,0.063863032,0.036105645,-0.384409884,-0.317219255,0.072398043,0
49582,-0.281313185,0.226790209,-0.010304648,-0.235330535,0.056477154,-0.072444119,0
49583,-0.03182276,0.203612223,0.101156758,-0.276471709,0.113108863,0.07671952,0
49584,-0.081809157,-0.006372248,0.128196363,0.236777671,0.345339804,0.019770557,0
49585,-0.116484028,0.078708147,0.120924998,0.612692676,0.155111561,0.022372685,0
49586,-0.0018353,0.115242705,0.08340508,0.397049441,0.121831159,0.091636441,0
49587,0.331979195,0.17007786,0.060129618,-0.097643728,0.251086167,0.203747539,0
49588,0.414968253,-0.19663621,0.015771953,-0.702696828,0.064558188,0.272522535,0
49589,0.43671756,-0.685575539,-0.016708672,-0.544467993,0.232753037,0.136559606,0
49590,0.437129599,0.053118864,0.154180606,-0.473719449,0.11344674,0.11289295,0
49591,-0.031149039,0.024260653,-0.0928039,0.86504706,0.494841918,-0.039485517,0
49592,0.108896021,0.217469076,-0.039540752,0.737478526,0.328245087,-0.072109756,0
49593,0.742418496,0.498407755,0.126030186,0.376240209,-0.111976354,-0.121366476,0
49594,0.204910062,0.41713115,0.096780791,0.259358115,-0.241349157,-0.119101339,0
49595,-0.521944263,-0.059868103,-0.198431092,0.389664756,0.075712695,-0.175185059,0
49596,-0.566403084,-0.519139252,-0.194293245,-0.031695521,0.10418575,0.014351891,0
49597,0.149341438,0.094640667,0.074823924,-0.208377815,-0.089541069,0.106921284,0
49598,0.156815651,0.29649616,0.065334981,-0.106473536,-0.396947862,-0.057597839,0
49599,-0.550469395,-0.073148299,-0.124643749,0.203287784,-0.291256102,-0.134142925,0
49600,-0.232213253,-0.280117179,-0.219122268,-0.043902033,-0.221287498,-0.108661261,0
49601,0.28063653,0.040238141,-0.003606086,-0.394449389,-0.241948018,0.027341683,0
49602,0.104968711,0.165595691,0.131942761,-0.226506826,0.07196631,0.11778959,0
49603,-0.018360395,0.095772816,0.043772891,-0.366246034,-0.053968514,0.097739648,0
49604,0.112789336,0.138627885,0.04037313,0.08279069,0.160275817,-0.011514923,0
49605,0.214550649,0.271110663,0.081992414,0.042674275,-0.09258418,-0.063935927,0
49606,-0.063870414,0.156868348,-0.024992817,0.036027581,-0.252669033,-0.170109819,0
49607,-0.790303722,-0.574136619,-0.245736065,-0.133725945,-0.333745939,-0.086397186,0
49608,-0.013329345,-0.081889705,-0.066336384,0.08983115,0.098475233,0.072163197,0
49609,0.341296375,0.039448747,0.042266325,-0.199382871,0.274987344,0.075558344,0
49610,-0.176935575,-0.271514793,-0.049392423,-0.124693726,0.097736728,-0.026601723,0
49611,-0.379708162,-0.361470339,-0.103758407,-0.222113827,-0.029063804,-0.03301558,0
49612,-0.204965175,-0.090025786,0.078803651,-0.281201819,-0.099636917,0.070253538,0
49613,-0.046181936,0.110338007,0.020360381,0.190097774,0.008035671,-0.081455809,0
49614,0.120535876,0.196604127,-0.052789659,0.193712835,-0.153545635,-0.121231791,0
49615,0.032821392,-0.206402227,-0.06443203,0.08599062,-0.037181709,-0.017223494,0
49616,0.064913121,0.021380552,-0.093083815,0.187701982,0.182465072,-0.050073326,0
49617,0.416798089,0.359805996,0.130718338,-0.156382133,-0.061929272,0.092177136,0
49618,-0.217121517,-0.065402714,-0.037638441,-0.125139061,-0.070890996,0.030144548,0
49619,-0.141638301,-0.279169115,-0.09743142,0.185842017,0.098186569,0.047442908,0
49620,0.521207473,-0.144375889,0.032491763,0.263548479,0.102026182,-0.012507109,0
49621,0.308164612,0.182942998,0.045802848,0.058663337,0.129601485,-0.064087078,0
49622,0.028581758,0.131203853,0.036153102,-0.073755633,-0.030639779,-0.034494228,0
49623,-0.182072071,0.033425651,-0.001833164,-0.08027461,0.05681439,0.015936229,0
49624,-0.106730187,0.006898481,0.022282379,0.186057424,0.172891747,0.031576649,0
49625,-0.028969087,-0.02044595,-0.0484425,0.198778273,0.150581754,-0.012324022,0
49626,0.18606242,-0.048664382,-0.011925501,0.006963547,-0.049577878,-0.050729484,0
49627,0.186835321,0.00135464,0.031034687,-0.194100452,-0.149074263,-0.009257869,0
49628,-0.040043775,-0.105427053,0.120680876,-0.365695444,0.074633411,0.105338749,0
49629,-0.604325171,-0.269945383,0.167348523,-0.539883901,-0.133420892,0.323100885,0
49630,0.119995225,0.159299711,0.098398058,0.080735686,0.344137059,0.195761879,0
49631,0.601762116,-0.306376472,-0.185494983,0.690841331,0.415650986,-0.1253584,0
49632,0.781180741,0.021144442,-0.132205327,0.481789078,0.042555698,-0.149225882,0
49633,0.428290745,-0.075505653,0.020845112,-0.073290905,0.006835246,0.001378198,0
49634,0.215010469,-0.377619875,0.094211863,-0.547779085,0.325988195,0.093001847,0
49635,-0.073865616,-0.30256215,-0.052961702,-0.323310248,0.347316307,0.031677779,0
49636,0.294137082,0.235250903,0.093173898,-0.075258158,0.21667119,-0.030461437,0
49637,-0.280494464,0.143652226,0.050442932,0.717234197,0.206432946,-0.043815547,0
49638,-0.17350023,0.187070114,0.014301246,0.915057298,0.242498282,-0.116034158,0
49639,0.177743618,0.493320053,0.054311176,0.104031269,-0.232837236,-0.091158953,0
49640,-0.080829593,0.136545736,-0.003322492,-0.600585513,-0.815996832,0.01839778,0
49641,-0.308768194,-0.182606922,-0.23656859,-0.085750023,-0.44833603,-0.106476779,0
49642,-0.381591318,-0.235872232,-0.177046351,-0.110259294,-0.431338188,-0.086770949,0
49643,0.04872164,0.27999311,-0.041860234,-0.212948503,-0.110076357,0.003950344,0
49644,0.09760091,0.429761524,0.148859983,0.147380354,-0.231959049,0.049783644,0
49645,-0.448881848,0.424778579,-0.025268753,0.19313427,-0.225144205,-0.115744966,0
49646,-0.440094066,0.196947165,0.001715962,-0.050407796,-0.286763638,-0.067057728,0
49647,-0.452544751,-0.089517767,-0.046595685,-0.265211313,-0.272686769,0.024963447,0
49648,-0.056851444,0.133407495,0.016127847,-0.370168291,-0.01638156,-0.027618996,0
49649,-0.366234783,-0.048661298,0.029136738,-0.277711746,-0.125277561,0.115227205,0
49650,-0.814492476,-0.251656401,-0.129582186,-0.011028677,0.016817936,0.061402667,0
49651,-0.138555085,-0.245089584,-0.115668349,0.107346578,-0.02571092,-0.014739497,0
49652,0.233825624,-0.165081301,-0.023046082,0.098010374,0.0942657,-0.08926052,0
49653,-0.234407474,-0.210475374,-0.108348341,-0.118162956,-0.010421897,-0.132925977,0
49654,-0.058929419,0.198070353,0.077516232,-0.327379694,-0.060806706,0.014843899,0
49655,0.188512505,0.244879654,0.087375442,-0.051303357,-0.055869959,-0.051146252,0
49656,-0.19145963,-0.153071109,-0.042636802,0.307596939,-0.053691482,-0.004326604,0
49657,0.195745645,-0.269646914,-0.080581417,0.223163784,-0.195593795,-0.072591899,0
49658,0.13888663,0.017939951,0.058094914,0.178698308,0.026094282,-0.043414239,0
49659,0.107001248,-0.086916677,0.06728854,-0.005472012,-0.066931195,-0.002317148,0
49660,0.018778628,-0.226476102,0.12480713,-0.235315724,0.254027289,0.221159372,0
49661,0.547734965,-0.327133182,0.140574803,0.110753221,0.567939311,0.096495671,0
49662,0.616821041,0.116988189,0.112820255,-0.13250924,0.408885914,0.052449645,0
49663,0.34586931,-0.2451423,-0.000536169,-0.182036294,0.328513602,0.114090467,0
49664,0.317103108,0.039172046,0.104237323,-0.202963031,0.579810212,0.197276638,0
49665,0.394854195,-0.257229677,0.152156317,-0.083219032,0.538116199,0.191395672,0
49666,0.481775845,-0.032419711,-0.001682556,0.008413313,0.039339283,-0.003103709,0
49667,0.270473745,0.086719954,0.027850538,0.248527146,0.038002595,0.07914297,0
49668,-0.038820023,0.242504347,-0.05428347,0.916481584,0.198802193,-0.102096643,0
49669,-0.096105222,0.340599061,0.057500123,0.628779833,-0.016685395,-0.121541776,0
49670,-0.427715584,0.307925313,0.007151068,0.41704426,0.034893319,-0.096626836,0
49671,-0.301710522,0.056998458,-0.112162542,-0.028452111,-0.115729266,-0.013530276,0
49672,0.12835101,0.041776509,-0.01182199,-0.25062053,-0.513333288,0.009228889,0
49673,0.275335133,0.231186294,0.028959827,-0.217562912,-0.524482884,0.005489549,0
49674,-0.206557724,0.236806413,-0.123769164,0.044573851,-0.307066342,-0.14825848,0
49675,-0.326377734,0.343724374,-0.046726925,-0.108901581,-0.408044836,-0.026409737,0
49676,-0.393595791,-0.030399471,-0.106218632,-0.080587605,-0.349421944,-0.041218055,0
49677,-0.581314718,-0.148999465,-0.069062712,-0.167379347,0.123222016,0.089445777,0
49678,0.288384827,0.077559512,0.045493645,-0.098980801,0.034049916,0.007295395,0
49679,0.258417828,0.303575875,0.12566258,-0.273337939,-0.19554544,-0.067592311,0
49680,-0.41347275,-0.166841154,-0.035396808,-0.310456773,-0.200709261,-0.040831579,0
49681,-0.361749694,-0.134513627,-0.051377008,-0.204120722,-0.0226773,0.010075134,0
49682,-0.181563203,-0.067324698,-0.033947769,0.09707468,0.292292388,-0.039629059,0
49683,0.026958494,-0.243382662,0.056670537,0.261792341,0.298573088,0.01193676,0
49684,-0.099337719,-0.451026078,-0.144345371,0.145252944,-0.048321331,-0.10705239,0
49685,0.034541771,-0.392347508,-0.063627731,-0.330921131,-0.02904528,0.003025554,0
49686,-0.076803153,-0.216918694,-0.040823322,-0.26575574,0.036166861,-0.056851597,0
49687,-0.201101359,0.028545507,0.050964083,-0.084537721,-0.058875963,-0.025560037,0
49688,-0.26880664,-0.207261505,-0.124027462,0.217427117,-0.165313848,-0.114924206,0
49689,-0.045823641,0.09531285,-0.002930684,0.128932785,-0.258208785,0.006144749,0
49690,0.410435136,0.205247607,0.036739783,0.029282065,-0.150090885,0.063946254,0
49691,0.071687386,0.008941377,-0.045403474,-0.104484031,-0.045856863,-0.002427024,0
49692,0.238903185,0.332161695,0.079643699,-0.160118722,0.140683119,0.08151751,0
49693,0.189784521,0.31387371,0.09210115,0.180226833,0.182136296,0.033766824,0
49694,-0.02240541,-0.010564202,0.00434958,0.25603617,0.096249614,-0.006245143,0
49695,0.178837067,0.139666355,-0.00231413,0.051902825,0.221614644,0.01069569,0
49696,0.222920012,0.002760598,0.093427442,0.066842623,0.200124238,0.063309603,0
49697,0.125206784,-0.122081354,-0.034131788,0.067514398,0.20598082,-0.065479363,0
49698,0.0753799,0.014494896,-0.000127676,-0.308924613,-0.010052864,0.04958482,0
49699,0.057791756,-0.033611878,0.063814485,-0.052376718,-0.049783918,0.050779318,0
49700,-0.218913879,-0.215092534,-0.071495284,0.037605223,0.065206811,-0.05998892,0
49701,0.193859402,-0.097819092,0.052258882,-0.210251298,-0.076292291,0.036836246,0
49702,-0.340134766,-0.025806244,0.069994168,0.027697213,0.339111166,0.068131368,0
49703,-0.08395711,0.132083602,0.224904878,-0.035421871,-0.068011474,0.191086734,0
49704,-0.030587327,-0.049202114,-0.078212455,0.282288538,0.187399898,-0.031447901,0
49705,0.178421774,-0.130555789,-0.18933659,0.05720333,0.02592826,0.010601135,0
49706,0.161597856,-0.456452723,-0.164126462,0.163731863,0.031417969,-0.009612898,0
49707,0.892550421,-0.177391225,0.024372039,-0.15506549,-0.02776396,-0.078164744,0
49708,0.649009958,-0.039115055,0.122968186,-0.234012471,0.259244909,0.017297594,0
49709,-0.147993498,0.008003351,0.107143193,0.197731983,0.552536421,0.069151783,0
49710,-0.258101564,0.117811891,-0.041066548,0.232166489,0.281688335,-0.075347805,0
49711,0.008727535,0.110220898,-0.004937823,0.488171085,0.238224833,-0.092987483,0
49712,0.003729621,0.038995087,0.001788982,0.62420271,0.235419577,-0.128631762,0
49713,0.142646324,0.309165271,-0.006315752,-0.139100209,-0.418965579,-0.10257917,0
49714,0.040097968,0.188980998,0.019191078,-0.5008052,-0.688800392,-0.015740313,0
49715,-0.180298301,0.175610277,0.046641082,-0.207218504,-0.374678616,0.100147745,0
49716,-0.162134782,0.068791554,-0.040267741,0.084959832,-0.061722481,0.064838913,0
49717,-0.057555589,-0.215651538,-0.059777425,0.055055587,-0.256826655,0.038460494,0
49718,-0.037355127,0.098972512,-0.079888111,0.201901497,-0.230680459,-0.087707454,0
49719,-0.082639681,0.286296871,0.039630443,-0.295305624,-0.283519683,-0.062424587,0
49720,-0.55187384,0.272881664,-0.006446552,-0.25842431,-0.257803657,-0.030862198,0
49721,-0.167769639,-0.015529879,-0.027366286,0.077977811,-0.014737632,-0.029263452,0
49722,-0.107328167,-0.058718786,0.011735901,-0.075286052,-0.10660073,0.002175429,0
49723,-0.369060951,0.081017093,-0.056940578,-0.320921184,-0.174115184,-0.038637162,0
49724,-0.491350395,-0.099920598,-0.000259359,-0.343779346,0.028215132,0.148048279,0
49725,-0.186251928,-0.211911424,-0.10920999,0.048304024,0.335754888,0.033090402,0
49726,0.134977423,-0.300653603,0.036713518,0.274529499,0.356153514,0.007632986,0
49727,0.076552844,-0.12495618,-0.043278576,0.106486835,0.063840759,-0.085546144,0
49728,0.188581299,0.215304925,0.070201351,-0.21103796,-0.197294283,-0.020685222,0
49729,-0.227058093,-0.171507871,-0.093956189,-0.085578948,0.019168118,-0.069755319,0
49730,0.266450614,-0.031452077,0.007546259,0.011919175,0.022963984,-0.016108895,0
49731,0.342444695,-0.022683597,0.086751124,0.023268674,0.076803156,0.043505175,0
49732,0.139867903,-0.155624492,-0.072925517,0.257972882,0.137586605,-0.002172899,0
49733,0.253368824,-0.194299143,-0.087111907,0.251638625,0.012230886,-0.051801348,0
49734,0.243842399,-0.060391582,-0.04607138,0.124387785,-0.164819593,-0.053900862,0
49735,0.026872028,-0.009622694,-0.008121951,-0.013603231,-0.064697768,-0.088800682,0
49736,-0.108737401,0.155443802,0.049999164,-0.163532768,-0.107773381,0.019620414,0
49737,-0.048443981,-0.064518177,-0.006271945,0.175820025,0.067842333,-0.023189244,0
49738,-0.066825698,-0.021751341,-0.021363144,0.195123628,0.168317717,-0.019711053,0
49739,0.0975824,0.01543147,0.063676148,0.017075486,0.23087048,0.023396231,0
49740,-0.082704608,-0.181216711,0.007371745,-0.065195573,0.215163573,0.005787709,0
49741,0.159819677,0.273442301,0.034310421,-0.32287634,0.274890289,0.069621444,0
49742,0.370470417,-0.010224978,0.043056157,-0.142914849,-0.233108081,0.004928189,0
49743,0.010534485,-0.021778678,0.035734278,-0.12952731,0.024865704,0.006802653,0
49744,0.173615364,0.064869444,0.081302973,0.151042,-0.033560617,-0.007366009,0
49745,-0.179138549,-0.15613424,-0.189533603,0.265645233,-0.179150508,-0.203160383,0
49746,-0.088001352,-0.221908552,-0.120111392,0.095555292,-0.130000938,-0.068237752,0
49747,-0.10532244,-0.077875937,-0.008368693,-0.122273042,0.029133415,0.069627526,0
49748,-0.063586038,0.101148058,0.022967571,0.057458246,0.097876207,0.124301664,0
49749,-0.125162864,0.109411773,0.006242369,0.135638811,-0.015771884,-0.001218839,0
49750,0.003107352,0.188345829,0.034491457,0.223001482,0.030788817,-0.089082017,0
49751,-0.513259269,0.125750078,0.142213551,-0.266814501,-0.136544713,0.120299843,0
49752,-0.409232079,0.467009856,0.081587675,-0.373127329,-0.195680559,0.122238304,0
49753,0.007255176,0.354514524,0.046485806,-0.101776415,-0.204706604,0.052091525,0
49754,-0.246683416,-0.054170214,-0.111733544,0.124153603,-0.121139196,-0.05846092,0
49755,-0.105089034,0.137901817,-0.040115228,0.11158355,-0.105859332,-0.043106204,0
49756,0.292227042,0.032666021,0.058813555,0.209206441,-0.195357204,-0.017242506,0
49757,0.061601722,-0.133708793,-0.019837104,0.195101874,0.073310695,0.003012643,0
49758,0.425950025,-0.132454045,0.02769673,-0.042074079,-0.018225229,0.059549201,0
49759,0.238234233,0.063011357,0.086262531,-0.172226785,0.226216083,0.0671958,0
49760,0.01037236,0.024626217,-0.060507463,0.06305179,0.128078985,-0.065598295,0
49761,-0.089662923,0.037854759,-0.034197521,0.033300779,0.036688382,-0.064260318,0
49762,-0.21541347,0.061484441,-0.017127623,-0.070646212,-0.011205325,-0.01853794,0
49763,0.082553172,0.031041285,-0.04688588,0.103607949,0.143933586,-0.03994366,0
49764,0.326244029,-0.016747292,0.061765853,0.186254697,0.097801325,-0.025960062,0
49765,-0.034389132,-0.314707319,-0.089590663,0.002840161,0.06844664,-0.118730881,0
49766,-0.172912965,-0.113701608,-0.066264411,-0.099860585,-0.185925311,-0.128087611,0
49767,-0.352099286,0.060614101,-0.01626426,-0.29084936,-0.262297878,-0.026706188,0
49768,-0.193331009,0.069454699,-0.059695259,-0.057751851,-0.069248461,-0.025190749,0
49769,0.032171369,0.095199304,0.110691649,-0.126187763,-0.20066301,0.10127852,0
49770,-0.144849907,-0.092936025,-0.066264428,-0.240112911,0.024425561,0.023499439,0
49771,-0.014768193,-0.229531442,-0.207394546,0.013778717,-0.170926472,-0.070799581,0
49772,0.038127329,-0.064106615,-0.19012947,0.058551123,-0.201233674,-0.130964044,0
49773,-0.195690032,0.142263981,-0.074277455,0.038243685,-0.275035115,-0.129554508,0
49774,-0.332970914,0.333057216,-0.053165762,-0.119639038,-0.287165397,-0.072442937,0
